City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2
Mumbai,20-Mar-16,36.43,58.88,7.5,19.16,11.09,11.86,0.71,7.36
Mumbai,21-Mar-16,36.43,58.88,7.5,19.16,11.58,11.86,0.71,7.36
Mumbai,22-Mar-16,36.43,58.88,7.5,19.16,13.43,11.86,0.71,7.36
Mumbai,23-Mar-16,36.43,58.88,7.5,19.16,14.84,11.86,0.71,7.36
Mumbai,24-Mar-16,36.43,58.88,7.5,19.16,13.11,11.86,0.71,7.36
Mumbai,25-Mar-16,36.43,58.88,7.5,19.16,13.65,11.86,0.71,7.36
Mumbai,26-Mar-16,36.43,58.88,7.5,19.16,17.12,11.86,0.71,7.36
Mumbai,27-Mar-16,36.43,58.88,7.5,19.16,17.88,11.86,0.71,7.36
Mumbai,28-Mar-16,36.43,58.88,7.5,19.16,24.33,11.86,0.71,7.36
Mumbai,29-Mar-16,36.43,58.88,7.5,19.16,18.85,11.86,0.71,7.36
Mumbai,30-Mar-16,36.43,58.88,7.5,19.16,19.25,11.86,0.71,7.36
Mumbai,31-Mar-16,36.43,58.88,7.5,19.16,19.18,11.86,0.71,7.36
Mumbai,01-Apr-16,36.43,58.88,7.5,19.16,18.63,11.86,0.71,7.36
Mumbai,02-Apr-16,36.43,58.88,7.5,19.16,18.51,11.86,0.71,7.36
Mumbai,03-Apr-16,36.43,58.88,7.5,19.16,19.38,11.86,0.71,7.36
Mumbai,04-Apr-16,36.43,58.88,7.5,19.16,19.94,11.86,0.71,7.36
Mumbai,05-Apr-16,36.43,58.88,7.5,19.16,20.59,11.86,0.71,7.36
Mumbai,06-Apr-16,36.43,58.88,7.5,19.16,21.64,11.86,0.71,7.36
Mumbai,07-Apr-16,36.43,58.88,7.5,19.16,22.24,11.86,0.71,7.36
Mumbai,08-Apr-16,36.43,58.88,7.5,19.16,25.06,11.86,0.71,7.36
Mumbai,09-Apr-16,36.43,58.88,7.5,19.16,24.28,11.86,0.71,7.36
Mumbai,10-Apr-16,36.43,58.88,7.5,19.16,23.82,11.86,0.71,7.36
Mumbai,11-Apr-16,36.43,58.88,7.5,19.16,24.34,11.86,0.71,7.36
Mumbai,12-Apr-16,36.43,58.88,7.5,19.16,24.18,11.86,0.71,7.36
Mumbai,13-Apr-16,36.43,58.88,7.5,19.16,24.29,11.86,0.71,7.36
Mumbai,14-Apr-16,36.43,58.88,7.5,19.16,25.33,11.86,0.71,7.36
Mumbai,15-Apr-16,36.43,58.88,7.5,19.16,25.36,11.86,0.71,7.36
Mumbai,16-Apr-16,36.43,58.88,7.5,19.16,26.31,11.86,0.71,7.36
Mumbai,17-Apr-16,36.43,58.88,7.5,19.16,25.53,11.86,0.71,7.36
Mumbai,18-Apr-16,36.43,58.88,7.5,19.16,27.33,11.86,0.71,7.36
Mumbai,19-Apr-16,36.43,58.88,7.5,19.16,26.39,11.86,0.71,7.36
Mumbai,20-Apr-16,36.43,58.88,7.5,19.16,26.39,11.86,0.71,7.36
Mumbai,21-Apr-16,36.43,58.88,7.5,19.16,25.94,11.86,0.71,7.36
Mumbai,22-Apr-16,36.43,58.88,7.5,19.16,26.45,11.86,0.71,7.36
Mumbai,23-Apr-16,36.43,58.88,7.5,19.16,27.5,11.86,0.71,7.36
Mumbai,24-Apr-16,36.43,58.88,7.5,19.16,27.17,11.86,0.71,7.36
Mumbai,25-Apr-16,36.43,58.88,7.5,19.16,29.82,11.86,0.71,7.36
Mumbai,26-Apr-16,36.43,58.88,7.5,19.16,34,11.86,0.71,7.36
Mumbai,27-Apr-16,36.43,58.88,7.5,19.16,33.99,11.86,0.71,7.36
Mumbai,28-Apr-16,36.43,58.88,7.5,19.16,34.73,11.86,0.71,7.36
Mumbai,29-Apr-16,36.43,58.88,7.5,19.16,33.08,11.86,0.71,7.36
Mumbai,30-Apr-16,36.43,58.88,7.5,19.16,36.67,11.86,0.71,7.36
Mumbai,01-May-16,36.43,58.88,7.5,19.16,34.63,11.86,0.71,7.36
Mumbai,02-May-16,36.43,58.88,7.5,19.16,34.66,11.86,0.71,7.36
Mumbai,03-May-16,36.43,58.88,7.5,19.16,35.46,11.86,0.71,7.36
Mumbai,04-May-16,36.43,58.88,7.5,19.16,35.01,11.86,0.71,7.36
Mumbai,05-May-16,36.43,58.88,7.5,19.16,35.86,11.86,0.71,7.36
Mumbai,06-May-16,36.43,58.88,7.5,19.16,36.91,11.86,0.71,7.36
Mumbai,07-May-16,36.43,58.88,7.5,19.16,37.2,11.86,0.71,7.36
Mumbai,08-May-16,36.43,58.88,7.5,19.16,34.65,11.86,0.71,7.36
Mumbai,09-May-16,36.43,58.88,7.5,19.16,37.14,11.86,0.71,7.36
Mumbai,10-May-16,36.43,58.88,7.5,19.16,37.73,11.86,0.71,7.36
Mumbai,11-May-16,36.43,58.88,7.5,19.16,22.31,11.86,0.71,7.36
Mumbai,12-May-16,36.43,58.88,7.5,19.16,8.19,11.86,0.71,7.36
Mumbai,13-May-16,36.43,58.88,7.5,19.16,13.13,11.86,0.71,7.36
Mumbai,14-May-16,36.43,58.88,7.5,19.16,12.79,11.86,0.71,7.36
Mumbai,15-May-16,36.43,58.88,7.5,19.16,11.68,11.86,0.71,7.36
Mumbai,16-May-16,36.43,58.88,7.5,19.16,13.94,11.86,0.71,7.36
Mumbai,17-May-16,36.43,58.88,7.5,19.16,14.28,11.86,0.71,7.36
Mumbai,18-May-16,36.43,58.88,7.5,19.16,14.79,11.86,0.71,7.36
Mumbai,19-May-16,36.43,58.88,7.5,19.16,14.48,11.86,0.71,7.36
Mumbai,20-May-16,36.43,58.88,7.5,19.16,15.88,11.86,0.71,7.36
Mumbai,21-May-16,36.43,58.88,7.5,19.16,18.2,11.86,0.71,7.36
Mumbai,22-May-16,36.43,58.88,7.5,19.16,16.48,11.86,0.71,7.36
Mumbai,23-May-16,36.43,58.88,7.5,19.16,16.52,11.86,0.71,7.36
Mumbai,24-May-16,36.43,58.88,7.5,19.16,19.33,11.86,0.71,7.36
Mumbai,25-May-16,36.43,58.88,7.5,19.16,16.17,11.86,0.71,7.36
Mumbai,26-May-16,36.43,58.88,7.5,19.16,1.89,11.86,0.71,7.36
Mumbai,27-May-16,36.43,58.88,7.5,19.16,4.63,11.86,0.71,7.36
Mumbai,28-May-16,36.43,58.88,7.5,19.16,6.95,11.86,0.71,7.36
Mumbai,29-May-16,36.43,58.88,7.5,19.16,4.76,11.86,0.71,7.36
Mumbai,30-May-16,36.43,58.88,7.5,19.16,6.22,11.86,0.71,7.36
Mumbai,31-May-16,36.43,58.88,7.5,19.16,5.38,11.86,0.71,7.36
Mumbai,01-Jun-16,36.43,58.88,7.5,19.16,4.9,11.86,0.71,7.36
Mumbai,02-Jun-16,36.43,58.88,7.5,19.16,5.15,11.86,0.71,7.36
Mumbai,03-Jun-16,36.43,58.88,7.5,19.16,5.24,11.86,0.71,7.36
Mumbai,04-Jun-16,36.43,58.88,7.5,19.16,4.9,11.86,0.71,7.36
Mumbai,05-Jun-16,36.43,58.88,7.5,19.16,5.03,11.86,0.71,7.36
Mumbai,06-Jun-16,36.43,58.88,7.5,19.16,5.2,11.86,0.71,7.36
Mumbai,07-Jun-16,36.43,58.88,7.5,19.16,5.21,11.86,0.71,7.36
Mumbai,08-Jun-16,36.43,58.88,7.5,19.16,5.79,11.86,0.71,7.36
Mumbai,09-Jun-16,36.43,58.88,7.5,19.16,5.11,11.86,0.71,7.36
Mumbai,10-Jun-16,36.43,58.88,7.5,19.16,6.2,11.86,0.71,7.36
Mumbai,11-Jun-16,36.43,58.88,7.5,19.16,7.06,11.86,0.71,7.36
Mumbai,12-Jun-16,36.43,58.88,7.5,19.16,6.4,11.86,0.71,7.36
Mumbai,13-Jun-16,36.43,58.88,7.5,19.16,6.43,11.86,0.71,7.36
Mumbai,14-Jun-16,36.43,58.88,7.5,19.16,9.66,11.86,0.71,7.36
Mumbai,15-Jun-16,36.43,58.88,7.5,19.16,16.88,11.86,0.71,7.36
Mumbai,16-Jun-16,36.43,58.88,7.5,19.16,15.96,11.86,0.71,7.36
Mumbai,17-Jun-16,36.43,58.88,7.5,19.16,15.36,11.86,0.71,7.36
Mumbai,18-Jun-16,36.43,58.88,7.5,19.16,16.55,11.86,0.71,7.36
Mumbai,19-Jun-16,36.43,58.88,7.5,19.16,16.66,11.86,0.71,7.36
Mumbai,20-Jun-16,36.43,58.88,7.5,19.16,16.12,11.86,0.71,7.36
Mumbai,21-Jun-16,36.43,58.88,7.5,19.16,15.32,11.86,0.71,7.36
Mumbai,06-Jul-16,36.43,58.88,7.5,19.16,42.96,11.86,0.71,7.36
Mumbai,07-Jul-16,36.43,58.88,7.5,19.16,26.35,11.86,0.71,7.36
Mumbai,08-Jul-16,36.43,58.88,7.5,19.16,25.02,11.86,0.71,7.36
Mumbai,09-Jul-16,36.43,58.88,7.5,19.16,19.99,11.86,0.71,7.36
Mumbai,10-Jul-16,36.43,58.88,7.5,19.16,16.85,11.86,0.71,7.36
Mumbai,11-Jul-16,36.43,58.88,7.5,19.16,17.83,11.86,0.71,7.36
Mumbai,12-Jul-16,36.43,58.88,7.5,19.16,18.72,11.86,0.71,7.36
Mumbai,13-Jul-16,36.43,58.88,7.5,19.16,17.03,11.86,0.71,7.36
Mumbai,16-Jul-16,36.43,58.88,7.5,19.16,13.52,11.86,0.71,7.36
Mumbai,19-Jul-16,36.43,58.88,7.5,19.16,33.16,11.86,0.71,7.36
Mumbai,20-Jul-16,36.43,58.88,7.5,19.16,16.9,11.86,0.71,7.36
Mumbai,22-Jul-16,36.43,58.88,7.5,19.16,34.05,11.86,0.71,7.36
Mumbai,26-Jul-16,36.43,58.88,7.5,19.16,31.25,11.86,0.71,7.36
Mumbai,19-Nov-17,36.43,58.88,7.5,19.16,18.54,11.86,0.71,7.36
Mumbai,20-Nov-17,36.43,58.88,7.5,19.16,24.57,11.86,0.71,7.36
Mumbai,21-Nov-17,36.43,58.88,7.5,19.16,21.73,11.86,0.71,7.36
Mumbai,22-Nov-17,36.43,58.88,7.5,19.16,18.83,11.86,0.71,7.36
Mumbai,23-Nov-17,36.43,58.88,7.5,19.16,23.69,11.86,0.71,7.36
Mumbai,24-Nov-17,36.43,58.88,7.5,19.16,23.81,11.86,0.71,7.36
Mumbai,25-Nov-17,36.43,58.88,7.5,19.16,21.4,11.86,0.71,7.36
Mumbai,26-Nov-17,36.43,58.88,7.5,19.16,22.3,11.86,0.71,7.36
Mumbai,27-Nov-17,36.43,58.88,7.5,19.16,26.17,11.86,0.71,7.36
Mumbai,28-Nov-17,36.43,58.88,7.5,19.16,32.21,11.86,0.71,7.36
Mumbai,29-Nov-17,36.43,58.88,7.5,19.16,26.52,11.86,0.71,7.36
Mumbai,30-Nov-17,36.43,58.88,7.5,19.16,27.5,11.86,0.71,7.36
Mumbai,01-Dec-17,36.43,58.88,7.5,19.16,25.79,11.86,0.71,7.36
Mumbai,02-Dec-17,36.43,58.88,7.5,19.16,29.07,11.86,0.71,7.36
Mumbai,03-Dec-17,36.43,58.88,7.5,19.16,28.17,11.86,0.71,7.36
Mumbai,04-Dec-17,36.43,58.88,7.5,19.16,26.61,11.86,0.71,7.36
Mumbai,05-Dec-17,36.43,58.88,7.5,19.16,23.47,11.86,0.71,7.36
Mumbai,06-Dec-17,36.43,58.88,7.5,19.16,21.11,11.86,0.71,7.36
Mumbai,07-Dec-17,36.43,58.88,7.5,19.16,23.93,11.86,0.71,7.36
Mumbai,09-Dec-17,36.43,58.88,7.5,19.16,18.76,11.86,0.71,7.36
Mumbai,10-Dec-17,36.43,58.88,7.5,19.16,19.05,11.86,0.71,7.36
Mumbai,11-Dec-17,36.43,58.88,7.5,19.16,23.32,11.86,0.71,7.36
Mumbai,12-Dec-17,36.43,58.88,7.5,19.16,31.43,11.86,0.71,7.36
Mumbai,13-Dec-17,36.43,58.88,7.5,19.16,31.13,11.86,0.71,7.36
Mumbai,14-Dec-17,36.43,58.88,7.5,19.16,33.07,11.86,0.71,7.36
Mumbai,15-Dec-17,36.43,58.88,7.5,19.16,35.05,11.86,0.71,7.36
Mumbai,16-Dec-17,36.43,58.88,7.5,19.16,33.31,11.86,0.71,7.36
Mumbai,17-Dec-17,36.43,58.88,7.5,19.16,35.3,11.86,0.71,7.36
Bengaluru,06-Aug-16,36.43,58.88,7.5,19.16,15.91,11.86,0.71,7.36
Bengaluru,07-Aug-16,36.43,58.88,7.5,19.16,10.86,11.86,0.71,7.36
Bengaluru,10-Aug-16,36.43,58.88,7.5,19.16,10.95,11.86,0.71,7.36
Gurugram,07-Aug-16,36.43,58.88,7.5,19.16,6.97,11.86,0.71,7.36
Gurugram,08-Aug-16,36.43,58.88,7.5,19.16,6.97,11.86,0.71,7.36
Gurugram,09-Aug-16,36.43,58.88,7.5,19.16,6.94,11.86,0.71,7.36
Gurugram,10-Aug-16,36.43,58.88,7.5,19.16,6.95,11.86,0.71,7.36
Gurugram,20-Feb-18,36.43,58.88,7.5,19.16,11.43,11.86,0.71,7.36
Gurugram,21-Feb-18,36.43,58.88,7.5,19.16,11.89,11.86,0.71,7.36
Gurugram,23-Feb-18,36.43,58.88,7.5,19.16,11.96,11.86,0.71,7.36
Gurugram,25-Feb-18,36.43,58.88,7.5,19.16,15.23,11.86,0.71,7.36
Gurugram,26-Feb-18,36.43,58.88,7.5,19.16,14,11.86,0.71,7.36
Gurugram,27-Feb-18,36.43,58.88,7.5,19.16,15.12,11.86,0.71,7.36
Gurugram,28-Feb-18,36.43,58.88,7.5,19.16,16.23,11.86,0.71,7.36
Gurugram,18-Apr-18,36.43,58.88,7.5,19.16,17.57,11.86,0.71,7.36
Gurugram,19-Apr-18,36.43,58.88,7.5,19.16,17.35,11.86,0.71,7.36
Gurugram,20-Apr-18,36.43,58.88,7.5,19.16,17.22,11.86,0.71,7.36
Gurugram,28-Apr-18,36.43,58.88,7.5,19.16,14.61,11.86,0.71,7.36
Lucknow,07-Aug-16,36.43,58.88,7.5,19.16,4.14,11.86,0.71,7.36
Lucknow,08-Aug-16,36.43,58.88,7.5,19.16,4.22,11.86,0.71,7.36
Lucknow,09-Aug-16,36.43,58.88,7.5,19.16,4.22,11.86,0.71,7.36
Lucknow,10-Aug-16,36.43,58.88,7.5,19.16,4.39,11.86,0.71,7.36
Bengaluru,28-Mar-18,36.43,58.88,7.5,19.16,33.78,11.86,1.01,7.36
Jorapokhar,08-May-18,36.43,58.88,7.5,19.16,17.79,11.86,1.26,7.36
Mumbai,13-Jan-18,36.43,58.88,7.5,19.16,41.92,11.86,1.93,7.36
Mumbai,23-Jan-18,36.43,58.88,7.5,19.16,28.18,11.86,0.83,7.36
Mumbai,03-Feb-18,36.43,58.88,7.5,19.16,44.52,11.86,1.06,7.36
Mumbai,09-Feb-18,36.43,58.88,7.5,19.16,51.04,11.86,1.37,7.36
Mumbai,11-Feb-18,36.43,58.88,7.5,19.16,41.31,11.86,1.33,7.36
Mumbai,12-Feb-18,36.43,58.88,7.5,19.16,33.95,11.86,1.04,7.36
Mumbai,15-Feb-18,36.43,58.88,7.5,19.16,40.8,11.86,1.01,7.36
Mumbai,17-Feb-18,36.43,58.88,7.5,19.16,51.66,11.86,0.99,7.36
Mumbai,21-Feb-18,36.43,58.88,7.5,19.16,51.36,11.86,1.2,7.36
Mumbai,07-Mar-18,36.43,58.88,7.5,19.16,44.13,11.86,1.72,7.36
Mumbai,10-Mar-18,36.43,58.88,7.5,19.16,21.7,11.86,1.74,7.36
Mumbai,14-Mar-18,36.43,58.88,7.5,19.16,33.58,11.86,1.26,7.36
Mumbai,15-Mar-18,36.43,58.88,7.5,19.16,53.56,11.86,1.31,7.36
Mumbai,19-Mar-18,36.43,58.88,7.5,19.16,47.85,11.86,1.4,7.36
Mumbai,20-Mar-18,36.43,58.88,7.5,19.16,50.96,11.86,1.44,7.36
Mumbai,21-Mar-18,36.43,58.88,7.5,19.16,40.09,11.86,1.53,7.36
Mumbai,27-Mar-18,36.43,58.88,7.5,19.16,38.38,11.86,1.05,7.36
Mumbai,28-Mar-18,36.43,58.88,7.5,19.16,42.56,11.86,1.36,7.36
Mumbai,29-Mar-18,36.43,58.88,7.5,19.16,45.33,11.86,1.17,7.36
Mumbai,31-Mar-18,36.43,58.88,7.5,19.16,50.75,11.86,1.1,7.36
Mumbai,04-Apr-18,36.43,58.88,7.5,19.16,49.2,11.86,1.16,7.36
Mumbai,14-Apr-18,36.43,58.88,7.5,19.16,52.03,11.86,1.32,7.36
Mumbai,15-Apr-18,36.43,58.88,7.5,19.16,37.38,11.86,1.28,7.36
Mumbai,16-Apr-18,36.43,58.88,7.5,19.16,40.71,11.86,1.29,7.36
Mumbai,18-Apr-18,36.43,58.88,7.5,19.16,42.79,11.86,1.44,7.36
Talcher,27-Dec-17,36.43,58.88,7.5,19.16,17.79,11.86,1.68,7.36
Gurugram,09-Feb-16,36.43,58.88,7.5,19.16,17.79,11.86,1.4,6.02
Gurugram,22-Feb-18,36.43,58.88,7.5,19.16,11.44,11.86,0.71,1.84
Gurugram,24-Feb-18,36.43,58.88,7.5,19.16,12.01,11.86,0.71,1.54
Mumbai,12-Apr-18,36.43,58.88,7.5,19.16,44.32,11.86,1.31,11.18
Patna,16-Oct-16,36.43,58.88,7.5,19.16,17.79,11.86,0.86,1.37
Talcher,28-Sep-19,36.43,58.88,7.5,19.16,17.79,11.86,1.02,20.55
Gurugram,29-Apr-18,36.43,58.88,6.8,19.16,13.03,11.86,0.71,7.36
Mumbai,25-Apr-18,36.43,58.88,18.99,19.16,50.74,11.86,1.83,7.36
Ahmedabad,04-Jan-15,36.43,58.88,1.7,18.48,17.97,11.86,1.7,18.59
Ahmedabad,10-Jan-15,36.43,58.88,7.5,7.04,17.79,11.86,0.71,8.29
Brajrajnagar,31-Dec-17,36.43,58.88,7.5,0.03,17.79,11.86,0.71,7.36
Brajrajnagar,01-Jan-18,36.43,58.88,7.5,0.03,17.79,11.86,0.71,7.36
Brajrajnagar,02-Jan-18,36.43,58.88,7.5,0.03,17.79,11.86,0.71,7.36
Brajrajnagar,03-Jan-18,36.43,58.88,7.5,0.03,17.79,11.86,0.71,7.36
Coimbatore,30-Aug-19,36.43,58.88,8.99,8.4,15.46,11.86,1.48,9.3
Coimbatore,01-Jul-20,36.43,58.88,7.5,46.03,27.57,11.86,0.57,5.73
Jorapokhar,28-Aug-17,36.43,58.88,7.66,6.9,17.79,11.86,0.28,7.77
Lucknow,14-Mar-15,36.43,58.88,8.81,24.89,4.64,11.86,1.99,13.47
Gurugram,28-Nov-15,36.43,58.88,4.71,8,9.74,11.86,0.47,5.78
Gurugram,29-Nov-15,36.43,58.88,3.1,8.04,8.69,11.86,1.67,5.26
Gurugram,30-Nov-15,36.43,58.88,3.9,8.21,9.54,11.86,1.45,7.51
Gurugram,01-Dec-15,36.43,58.88,3.36,8.13,8.86,11.86,1.45,3.72
Gurugram,03-Dec-15,36.43,58.88,13.11,14.27,14.32,11.86,0.66,2.69
Gurugram,07-Dec-15,36.43,58.88,13.35,14.02,14.55,11.86,1.63,3.75
Gurugram,08-Dec-15,36.43,58.88,13.57,14.27,15.36,11.86,1.72,5.47
Gurugram,09-Dec-15,36.43,58.88,11.96,13.8,14.81,11.86,1.38,4.25
Gurugram,10-Dec-15,36.43,58.88,12.63,12.82,14.9,11.86,1.47,2.03
Gurugram,11-Dec-15,36.43,58.88,12.92,15.34,14.71,11.86,1.42,12.16
Gurugram,12-Dec-15,36.43,58.88,14.65,14.3,14.68,11.86,0.42,4.67
Gurugram,14-Dec-15,36.43,58.88,12.69,15.39,14.21,11.86,0.68,8
Gurugram,15-Dec-15,36.43,58.88,15.48,13.39,15.09,11.86,0.2,4.22
Gurugram,16-Dec-15,36.43,58.88,14.27,14.84,15.07,11.86,1.39,5.73
Gurugram,21-Dec-15,36.43,58.88,15.58,17.88,15.35,11.86,1.96,12.38
Gurugram,23-Dec-15,36.43,58.88,16.01,16.16,15.54,11.86,1.74,18.91
Gurugram,24-Dec-15,36.43,58.88,14.41,13.23,14.99,11.86,1.69,2.89
Gurugram,25-Dec-15,36.43,58.88,13.82,13,14.46,11.86,1.51,4.79
Gurugram,26-Dec-15,36.43,58.88,12.02,14.5,14.42,11.86,1.59,5.04
Gurugram,27-Dec-15,36.43,58.88,10.57,14.55,13.84,11.86,1.42,5.06
Gurugram,28-Dec-15,36.43,58.88,9.57,13.7,12.97,11.86,1.44,5.94
Gurugram,29-Dec-15,36.43,58.88,10.46,14.44,14.26,11.86,1.39,5.63
Gurugram,30-Dec-15,36.43,58.88,9.88,13.16,12.53,11.86,1,14.24
Gurugram,31-Dec-15,36.43,58.88,12.63,13.98,14.61,11.86,1.43,5.41
Gurugram,04-Jan-16,36.43,58.88,12.39,16.17,13.13,11.86,1.32,4.76
Gurugram,07-Jan-16,36.43,58.88,16.64,10.41,14.05,11.86,1.14,11.81
Gurugram,08-Jan-16,36.43,58.88,17.47,10.07,14.86,11.86,0.82,11.32
Gurugram,09-Jan-16,36.43,58.88,17.79,8.73,14.56,11.86,0.71,6.06
Gurugram,11-Jan-16,36.43,58.88,16.55,8.36,13.92,11.86,1.98,7.83
Gurugram,12-Jan-16,36.43,58.88,15.19,8.94,14.2,11.86,1.18,5.99
Gurugram,14-Jan-16,36.43,58.88,16.48,8.06,13.46,11.86,0.2,10.26
Gurugram,15-Jan-16,36.43,58.88,13.83,10.26,12.5,11.86,1,7.19
Gurugram,16-Jan-16,36.43,58.88,19.59,10.41,16.37,11.86,0.87,4.68
Gurugram,17-Jan-16,36.43,58.88,17.31,10.1,15.53,11.86,1.49,5.73
Gurugram,18-Jan-16,36.43,58.88,15.72,8.72,15.71,11.86,1.41,8.3
Gurugram,21-Jan-16,36.43,58.88,15.14,9.08,14.9,11.86,0.97,7.19
Gurugram,06-Feb-16,36.43,58.88,9.74,9.91,9.7,11.86,1.54,11.14
Gurugram,08-Feb-16,36.43,58.88,7.5,19.2,12.64,11.86,1.02,19.44
Gurugram,10-Feb-16,36.43,58.88,7.5,14.07,9.56,11.86,0.45,14.77
Gurugram,11-Feb-16,36.43,58.88,11.17,18.68,11.69,11.86,0.18,6.97
Gurugram,12-Feb-16,36.43,58.88,9.17,15.92,11.05,11.86,1.57,11.11
Gurugram,13-Feb-16,36.43,58.88,7.83,17.03,10.5,11.86,1.4,7.86
Gurugram,04-Mar-16,36.43,58.88,10.29,8.47,7.93,11.86,1.28,9.53
Gurugram,06-Apr-16,36.43,58.88,6.3,41.72,16.81,11.86,1.18,18.04
Gurugram,07-Apr-16,36.43,58.88,12.94,39.56,19.79,11.86,1.16,19.65
Gurugram,22-Jun-16,36.43,58.88,2.34,6.59,4.94,11.86,0.33,1.92
Gurugram,23-Jun-16,36.43,58.88,2.01,7.1,4.96,11.86,0.32,2.03
Gurugram,24-Jun-16,36.43,58.88,2.09,5.66,4.94,11.86,0.28,2.18
Gurugram,27-Jun-16,36.43,58.88,2.01,5.78,4.95,11.86,0.41,2.2
Gurugram,28-Jun-16,36.43,58.88,2.23,6.79,4.92,11.86,0.32,1.99
Gurugram,29-Jun-16,36.43,58.88,2.41,6.64,4.93,11.86,0.35,1.7
Gurugram,30-Jun-16,36.43,58.88,2.3,6.69,4.92,11.86,0.36,1.94
Gurugram,01-Jul-16,36.43,58.88,2.45,6.37,4.96,11.86,0.39,1.7
Gurugram,02-Jul-16,36.43,58.88,2.55,6.53,4.98,11.86,0.34,1.85
Gurugram,03-Jul-16,36.43,58.88,3.99,6.98,4.95,11.86,0.31,2.07
Gurugram,04-Jul-16,36.43,58.88,3.98,7.8,4.96,11.86,0.4,1.94
Gurugram,05-Jul-16,36.43,58.88,3.99,7,4.95,11.86,0.38,1.73
Gurugram,06-Jul-16,36.43,58.88,3.99,7.03,4.96,11.86,0.33,1.89
Gurugram,07-Jul-16,36.43,58.88,3.99,7,4.95,11.86,0.37,1.88
Gurugram,08-Jul-16,36.43,58.88,3.99,6.82,4.95,11.86,0.33,1.88
Gurugram,09-Jul-16,36.43,58.88,3.99,7.12,4.98,11.86,0.33,1.85
Gurugram,10-Jul-16,36.43,58.88,3.99,6.99,4.95,11.86,0.36,1.9
Gurugram,11-Jul-16,36.43,58.88,3.99,6.97,4.95,11.86,0.33,2.02
Gurugram,12-Jul-16,36.43,58.88,3.99,7.05,4.97,11.86,0.44,2.27
Gurugram,15-Jul-17,36.43,58.88,1.25,3.32,17.79,11.86,0.33,19.5
Patna,01-Jun-15,36.43,58.88,14.41,25.06,39.32,11.86,1.56,1.8
Patna,03-Jun-15,36.43,58.88,14.29,17.16,29.81,11.86,1.69,20.61
Patna,04-Jun-15,36.43,58.88,13.03,15.62,28.63,11.86,1.2,4.35
Patna,05-Jun-15,36.43,58.88,10.4,10.36,20.14,11.86,1.29,7.22
Patna,06-Jun-15,36.43,58.88,21.02,18.56,38.88,11.86,1.44,11.02
Patna,07-Jun-15,36.43,58.88,20.35,27.97,48.2,11.86,1.42,5.36
Patna,11-Jun-15,36.43,58.88,12.19,18.38,30.39,11.86,1.08,5.69
Patna,12-Jun-15,36.43,58.88,10.67,17.14,27.13,11.86,1,5.83
Patna,13-Jun-15,36.43,58.88,3.74,16.58,19.57,11.86,0.44,1.74
Patna,14-Jun-15,36.43,58.88,5.44,19.71,24.84,11.86,0.59,1.56
Patna,15-Jun-15,36.43,58.88,14.37,22.41,35.88,11.86,1.38,5.3
Patna,16-Jun-15,36.43,58.88,8.25,17.15,24.85,11.86,1.53,2.22
Patna,20-Jun-15,36.43,58.88,17.33,12.65,29.82,11.86,1.12,7.12
Patna,21-Jun-15,36.43,58.88,17.2,11.84,29.1,11.86,1.13,6.31
Patna,25-Jun-15,36.43,58.88,7.53,9.67,16.86,11.86,0.62,4.41
Patna,26-Jun-15,36.43,58.88,15.62,16.48,32.08,11.86,0.92,7.98
Patna,28-Jun-15,36.43,58.88,13.08,14.6,26.15,11.86,0.53,2.79
Patna,30-Jun-15,36.43,58.88,17.85,21.23,38.93,11.86,1.75,7.87
Patna,01-Jul-15,36.43,58.88,11.88,14.58,25.8,11.86,1.07,1.15
Patna,02-Jul-15,36.43,58.88,7.17,14.32,21.45,11.86,0.74,0.92
Patna,03-Jul-15,36.43,58.88,13.19,14.73,27.87,11.86,1.23,5.62
Patna,04-Jul-15,36.43,58.88,14.19,15.31,29.45,11.86,1.32,5.31
Patna,05-Jul-15,36.43,58.88,11.59,10.86,24.26,11.86,1.1,5.12
Patna,07-Jul-15,36.43,58.88,21.77,12.16,34.78,11.86,1.8,9.63
Patna,08-Jul-15,36.43,58.88,21.41,10.1,31.4,11.86,1.35,5.97
Patna,11-Jul-15,36.43,58.88,14.63,8.74,23.55,11.86,2.02,14.23
Patna,15-Jul-15,36.43,58.88,8.48,18.81,27.11,11.86,1.03,0.57
Patna,19-Jul-15,36.43,58.88,13.86,11.5,25.23,11.86,2.01,0.92
Patna,21-Jul-15,36.43,58.88,17.62,11.94,29.48,11.86,2.03,4.24
Patna,25-Jul-15,36.43,58.88,18.94,14.1,32.97,11.86,1.82,2.63
Patna,27-Jul-15,36.43,58.88,15.92,12.07,28.02,11.86,1.74,3.73
Patna,28-Jul-15,36.43,58.88,17.32,11.93,29.17,11.86,1.75,3.64
Patna,29-Jul-15,36.43,58.88,18.18,12.34,30.52,11.86,1.73,3.89
Patna,30-Jul-15,36.43,58.88,15.62,11.77,27.36,11.86,1.68,3.61
Patna,31-Jul-15,36.43,58.88,18.86,12.39,31.2,11.86,1.78,4.16
Patna,02-Aug-15,36.43,58.88,22.32,12.29,34.54,11.86,1.8,5.9
Patna,04-Aug-15,36.43,58.88,14.67,9.12,23.85,11.86,1.9,3.92
Patna,05-Aug-15,36.43,58.88,7.78,13.1,23.56,11.86,1.4,5.01
